match_id,tourney_id,tourney_name,tourney_date,match_num,draw_size,tourney_level,best_of,round,minutes,player_id,player_name,seed,rank,rank_points,age,height,hand,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,1stWon_pct,WIN,surface_Clay,surface_Grass,surface_Hard
2023-540-141,2023-540,Wimbledon,20230703,141,128,G,3,R128,81.0,211713,Jaqueline Cristian,9.024390243902438,1.0232097349673108,541.0,25.0,180.0,0,7.0,0.0,67.0,47.0,33.0,6.0,10.0,7.0,10.0,0.7021276595744681,1,0,1,0
2023-540-141,2023-540,Wimbledon,20230703,141,128,G,3,R128,81.0,214459,Lucia Bronzetti,9.024390243902438,-0.3784882583734917,1052.0,24.5,174.55169772785294,0,0.0,1.0,58.0,38.0,19.0,12.0,9.0,3.0,8.0,0.5,0,0,1,0
2023-540-142,2023-540,Wimbledon,20230703,142,128,G,3,R128,98.0,201514,Sorana Cirstea,9.024390243902438,-0.2698824906911359,1187.0,33.2,176.0,0,1.0,1.0,79.0,53.0,34.0,13.0,12.0,6.0,9.0,0.6415094339622641,1,0,1,0
2023-540-142,2023-540,Wimbledon,20230703,142,128,G,3,R128,98.0,213583,Tatjana Maria,9.024390243902438,-0.2539053611628969,920.0,35.9,172.0,0,3.0,2.0,77.0,39.0,26.0,16.0,12.0,5.0,10.0,0.6666666666666666,0,0,1,0
2023-540-143,2023-540,Wimbledon,20230703,143,128,G,3,R128,62.0,211533,Jelena Ostapenko,17.0,-0.539276704369979,2150.0,26.0,177.0,0,5.0,4.0,53.0,37.0,26.0,8.0,8.0,3.0,4.0,0.7027027027027027,1,0,1,0
2023-540-143,2023-540,Wimbledon,20230703,143,128,G,3,R128,62.0,213889,Greet Minnen,9.024390243902438,0.2527317541601884,601.0,25.8,174.55169772785294,0,1.0,3.0,53.0,30.0,13.0,10.0,7.0,6.0,11.0,0.4333333333333333,0,0,1,0
2023-540-144,2023-540,Wimbledon,20230703,144,128,G,3,R128,138.0,202600,Viktoriya Tomova,9.024390243902438,0.5652395717132774,680.0,28.3,170.0,0,3.0,7.0,90.0,58.0,39.0,13.0,16.0,3.0,7.0,0.6724137931034483,1,0,1,0
2023-540-144,2023-540,Wimbledon,20230703,144,128,G,3,R128,138.0,211095,Bernarda Pera,27.0,-0.5445987879876182,1519.0,28.5,175.0,1,6.0,9.0,129.0,82.0,50.0,17.0,15.0,27.0,34.0,0.6097560975609756,0,0,1,0
2023-540-145,2023-540,Wimbledon,20230703,145,128,G,3,R128,117.0,211107,Katie Boulter,9.024390243902438,0.4305424648738559,733.0,26.9,180.0,0,2.0,6.0,72.0,44.0,33.0,14.0,11.0,5.0,7.0,0.75,1,0,1,0
2023-540-145,2023-540,Wimbledon,20230703,145,128,G,3,R128,117.0,201611,Daria Saville,9.024390243902438,1.1497286140764706,314.0,29.3,166.0,0,2.0,1.0,64.0,39.0,24.0,10.0,10.0,1.0,5.0,0.6153846153846154,0,0,1,0
2023-540-146,2023-540,Wimbledon,20230703,146,128,G,3,R128,64.0,201427,Alize Cornet,9.024390243902438,0.2284968046147236,829.0,33.4,173.0,0,2.0,1.0,52.0,34.0,24.0,10.0,8.0,4.0,5.0,0.7058823529411765,1,0,1,0
2023-540-146,2023-540,Wimbledon,20230703,146,128,G,3,R128,64.0,211702,Nao Hibino,9.024390243902438,0.2859538600830137,584.0,28.5,163.0,0,1.0,2.0,47.0,26.0,13.0,9.0,8.0,0.0,5.0,0.5,0,0,1,0
2023-540-147,2023-540,Wimbledon,20230703,147,128,G,3,R128,103.0,214981,Elena Rybakina,3.0,-0.7278526539451692,5090.0,24.0,184.0,0,12.0,2.0,68.0,44.0,41.0,10.0,13.0,0.0,1.0,0.9318181818181818,1,0,1,0
2023-540-147,2023-540,Wimbledon,20230703,147,128,G,3,R128,103.0,201603,Shelby Rogers,9.024390243902438,-0.3618772054120791,1045.0,30.7,175.0,0,2.0,4.0,81.0,57.0,36.0,9.0,12.0,5.0,9.0,0.631578947368421,0,0,1,0
2023-540-148,2023-540,Wimbledon,20230703,148,128,G,3,R128,113.0,216146,Marta Kostyuk,9.024390243902438,-0.2833522013750781,1200.0,21.0,175.0,0,2.0,2.0,85.0,60.0,36.0,12.0,13.0,7.0,12.0,0.6,1,0,1,0
2023-540-148,2023-540,Wimbledon,20230703,148,128,G,3,R128,113.0,206289,Maria Sakkari,8.0,-0.7024037911210382,3301.0,27.9,172.0,0,2.0,2.0,88.0,57.0,32.0,17.0,13.0,11.0,16.0,0.5614035087719298,0,0,1,0
2023-540-149,2023-540,Wimbledon,20230703,149,128,G,3,R128,69.0,211651,Paula Badosa,9.024390243902438,-0.2968219120590203,1233.0,25.6,180.0,0,6.0,4.0,53.0,25.0,23.0,13.0,9.0,3.0,4.0,0.92,1,0,1,0
2023-540-149,2023-540,Wimbledon,20230703,149,128,G,3,R128,69.0,201590,Alison Riske Amritraj,9.024390243902438,0.4022312308129022,502.0,32.9,173.0,0,3.0,1.0,51.0,35.0,22.0,6.0,9.0,2.0,6.0,0.6285714285714286,0,0,1,0
2023-540-150,2023-540,Wimbledon,20230703,150,128,G,3,R128,101.0,203530,Viktorija Golubic,9.024390243902438,1.1040279990709636,511.0,30.7,169.0,0,3.0,0.0,70.0,48.0,32.0,11.0,10.0,3.0,5.0,0.6666666666666666,1,0,1,0
2023-540-150,2023-540,Wimbledon,20230703,150,128,G,3,R128,101.0,203533,Anna Karolina Schmiedlova,9.024390243902438,-0.1293224639523022,792.0,28.8,176.0,0,0.0,2.0,77.0,44.0,28.0,13.0,12.0,4.0,8.0,0.6363636363636364,0,0,1,0
2023-540-151,2023-540,Wimbledon,20230703,151,128,G,3,R128,75.0,201619,Madison Keys,25.0,-0.5258069936860369,2106.0,28.3,178.0,0,0.0,2.0,59.0,41.0,29.0,10.0,8.0,5.0,5.0,0.7073170731707317,1,0,1,0
2023-540-151,2023-540,Wimbledon,20230703,151,128,G,3,R128,75.0,222661,Sonay Kartal,9.024390243902438,1.440422040901192,262.0,21.6,174.55169772785294,0,0.0,2.0,61.0,40.0,21.0,8.0,7.0,8.0,12.0,0.525,0,0,1,0
2023-540-152,2023-540,Wimbledon,20230703,152,128,G,3,R128,73.0,215713,Anastasia Potapova,22.0,-0.4584584402663261,1845.0,22.2,175.0,0,0.0,4.0,48.0,26.0,21.0,7.0,9.0,0.0,3.0,0.8076923076923077,1,0,1,0
2023-540-152,2023-540,Wimbledon,20230703,152,128,G,3,R128,73.0,232447,Celine Naef,9.024390243902438,0.6015638663498538,415.0,18.0,174.55169772785294,0,1.0,4.0,72.0,41.0,22.0,11.0,9.0,7.0,13.0,0.5365853658536586,0,0,1,0
2023-540-154,2023-540,Wimbledon,20230703,154,128,G,3,R128,145.0,259799,Mirra Andreeva,9.024390243902438,0.6056487037651039,651.0,16.1,174.55169772785294,0,4.0,4.0,118.0,72.0,50.0,24.0,15.0,9.0,10.0,0.6944444444444444,1,0,1,0
2023-540-154,2023-540,Wimbledon,20230703,154,128,G,3,R128,145.0,216016,Xiyu Wang,9.024390243902438,-0.228988781720778,887.0,22.2,174.55169772785294,1,6.0,4.0,96.0,71.0,51.0,13.0,16.0,4.0,6.0,0.7183098591549296,0,0,1,0
2023-540-155,2023-540,Wimbledon,20230703,155,128,G,3,R128,99.0,206252,Barbora Krejcikova,10.0,-0.6200949684736319,2830.0,27.5,178.0,0,4.0,2.0,53.0,30.0,26.0,16.0,10.0,2.0,2.0,0.8666666666666667,1,0,1,0
2023-540-155,2023-540,Wimbledon,20230703,155,128,G,3,R128,99.0,201586,Heather Watson,9.024390243902438,0.4271478102550211,488.0,31.1,170.0,0,2.0,2.0,74.0,45.0,28.0,14.0,10.0,5.0,8.0,0.6222222222222222,0,0,1,0
2023-540-156,2023-540,Wimbledon,20230703,156,128,G,3,R128,173.0,215898,Jule Niemeier,9.024390243902438,0.619118414449046,650.0,23.8,178.0,0,7.0,5.0,100.0,55.0,40.0,23.0,15.0,8.0,10.0,0.7272727272727273,1,0,1,0
2023-540-156,2023-540,Wimbledon,20230703,156,128,G,3,R128,173.0,214096,Karolina Muchova,16.0,-0.6359595792753877,2294.0,26.8,178.0,0,5.0,4.0,112.0,77.0,50.0,13.0,14.0,15.0,19.0,0.6493506493506493,0,0,1,0
2023-540-157,2023-540,Wimbledon,20230703,157,128,G,3,R128,114.0,213646,Dalma Galfi,9.024390243902438,0.9289217601797156,584.0,24.8,174.55169772785294,0,14.0,2.0,91.0,59.0,46.0,19.0,15.0,4.0,4.0,0.7796610169491526,1,0,1,0
2023-540-157,2023-540,Wimbledon,20230703,157,128,G,3,R128,114.0,222328,Linda Noskova,9.024390243902438,-0.3950993113349044,1067.0,18.6,174.55169772785294,0,2.0,3.0,103.0,69.0,46.0,17.0,14.0,8.0,12.0,0.6666666666666666,0,0,1,0
2023-540-158,2023-540,Wimbledon,20230703,158,128,G,3,R128,78.0,201483,Madison Brengle,9.024390243902438,0.7672852319724097,624.0,33.2,168.0,0,0.0,3.0,44.0,25.0,16.0,9.0,8.0,2.0,5.0,0.64,1,0,1,0
2023-540-158,2023-540,Wimbledon,20230703,158,128,G,3,R128,78.0,201506,Sara Errani,9.024390243902438,-0.1127114109908895,787.0,36.1,164.0,0,0.0,1.0,63.0,49.0,23.0,1.0,8.0,9.0,16.0,0.4693877551020408,0,0,1,0
2023-540-159,2023-540,Wimbledon,20230703,159,128,G,3,R128,67.0,206420,Ekaterina Alexandrova,21.0,-0.4719281509502682,1915.0,28.6,175.0,0,2.0,6.0,60.0,37.0,27.0,9.0,9.0,5.0,7.0,0.7297297297297297,1,0,1,0
2023-540-159,2023-540,Wimbledon,20230703,159,128,G,3,R128,67.0,215613,Emma Navarro,9.024390243902438,-0.3120440465278412,999.0,22.1,174.55169772785294,0,0.0,5.0,59.0,34.0,21.0,11.0,10.0,4.0,9.0,0.6176470588235294,0,0,1,0
2023-540-160,2023-540,Wimbledon,20230703,160,128,G,3,R128,125.0,201593,Irina Camelia Begu,29.0,-0.364170465478731,1342.0,32.8,181.0,0,3.0,5.0,75.0,49.0,39.0,9.0,12.0,5.0,7.0,0.7959183673469388,1,0,1,0
2023-540-160,2023-540,Wimbledon,20230703,160,128,G,3,R128,125.0,201606,Rebecca Marino,9.024390243902438,-0.0794893050680643,757.0,32.5,183.0,0,5.0,5.0,97.0,51.0,38.0,14.0,13.0,6.0,11.0,0.7450980392156863,0,0,1,0
2023-540-161,2023-540,Wimbledon,20230703,161,128,G,3,R128,106.0,215020,Anna Blinkova,9.024390243902438,-0.2294733586393095,1153.0,24.8,179.0,0,4.0,2.0,77.0,41.0,21.0,20.0,13.0,5.0,11.0,0.5121951219512195,1,0,1,0
2023-540-161,2023-540,Wimbledon,20230703,161,128,G,3,R128,106.0,201518,Yanina Wickmayer,9.024390243902438,0.1613709628724189,628.0,33.7,182.0,0,3.0,4.0,95.0,73.0,36.0,6.0,14.0,3.0,12.0,0.4931506849315068,0,0,1,0
2023-540-162,2023-540,Wimbledon,20230703,162,128,G,3,R128,86.0,219875,Varvara Gracheva,9.024390243902438,-0.2160036479553673,1118.0,22.9,174.55169772785294,0,5.0,1.0,64.0,36.0,27.0,16.0,9.0,5.0,6.0,0.75,1,0,1,0
2023-540-162,2023-540,Wimbledon,20230703,162,128,G,3,R128,86.0,202429,Camila Giorgi,9.024390243902438,-0.3701827318927854,1049.0,31.5,168.0,0,3.0,9.0,68.0,34.0,20.0,15.0,9.0,8.0,12.0,0.5882352941176471,0,0,1,0
2023-540-163,2023-540,Wimbledon,20230703,163,128,G,3,R128,62.0,214544,Aryna Sabalenka,2.0,-0.7413223646291113,8066.0,25.1,182.0,0,8.0,2.0,43.0,26.0,21.0,12.0,8.0,2.0,2.0,0.8076923076923077,1,0,1,0
2023-540-163,2023-540,Wimbledon,20230703,163,128,G,3,R128,62.0,215910,Panna Udvardy,9.024390243902438,-0.0877948315487706,762.0,24.7,170.0,0,0.0,3.0,56.0,43.0,22.0,5.0,8.0,3.0,7.0,0.5116279069767442,0,0,1,0
2023-540-164,2023-540,Wimbledon,20230703,164,128,G,3,R64,70.0,216347,Iga Swiatek,1.0,-0.7547920753130535,8990.0,22.0,176.0,0,0.0,1.0,36.0,23.0,19.0,8.0,7.0,0.0,1.0,0.8260869565217391,1,0,1,0
2023-540-164,2023-540,Wimbledon,20230703,164,128,G,3,R64,70.0,204427,Sara Sorribes Tormo,9.024390243902438,-0.0711837785873579,754.0,26.7,176.0,0,0.0,4.0,45.0,29.0,14.0,2.0,7.0,3.0,9.0,0.4827586206896552,0,0,1,0
2023-540-165,2023-540,Wimbledon,20230703,165,128,G,3,R64,129.0,201549,Petra Martic,30.0,-0.3776401761626732,1418.0,32.4,181.0,0,4.0,3.0,87.0,57.0,45.0,17.0,14.0,6.0,7.0,0.7894736842105263,1,0,1,0
2023-540-165,2023-540,Wimbledon,20230703,165,128,G,3,R64,129.0,220348,Diane Parry,9.024390243902438,0.0284825391811178,710.0,20.8,170.0,0,2.0,4.0,96.0,61.0,41.0,18.0,14.0,7.0,10.0,0.6721311475409836,0,0,1,0
2023-540-166,2023-540,Wimbledon,20230703,166,128,G,3,R64,178.0,202663,Magda Linette,23.0,-0.4449887295823839,1765.0,31.3,171.0,0,4.0,3.0,96.0,68.0,48.0,12.0,15.0,4.0,7.0,0.7058823529411765,1,0,1,0
2023-540-166,2023-540,Wimbledon,20230703,166,128,G,3,R64,178.0,201366,Barbora Strycova,9.024390243902438,4.405494994513348,59.0,37.2,164.0,0,1.0,3.0,126.0,73.0,38.0,27.0,17.0,9.0,15.0,0.5205479452054794,0,0,1,0
2023-540-167,2023-540,Wimbledon,20230703,167,128,G,3,R64,164.0,202505,Belinda Bencic,14.0,-0.5796858364218055,2380.0,26.3,175.0,0,7.0,9.0,104.0,63.0,52.0,17.0,16.0,5.0,8.0,0.8253968253968254,1,0,1,0
2023-540-167,2023-540,Wimbledon,20230703,167,128,G,3,R64,164.0,203389,Danielle Collins,9.024390243902438,-0.3369606259699602,1013.0,29.5,178.0,0,8.0,7.0,118.0,71.0,49.0,21.0,16.0,10.0,13.0,0.6901408450704225,0,0,1,0
2023-540-168,2023-540,Wimbledon,20230703,168,128,G,3,R64,60.0,214082,Daria Kasatkina,11.0,-0.6335646791575741,2935.0,26.1,170.0,0,1.0,1.0,42.0,34.0,22.0,5.0,7.0,4.0,5.0,0.6470588235294118,1,0,1,0
2023-540-168,2023-540,Wimbledon,20230703,168,128,G,3,R64,60.0,214839,Jodie Burrage,9.024390243902438,0.1281488569495936,639.0,24.0,174.55169772785294,0,0.0,6.0,48.0,33.0,14.0,3.0,7.0,1.0,7.0,0.4242424242424242,0,0,1,0
2023-540-169,2023-540,Wimbledon,20230703,169,128,G,3,R64,82.0,201458,Victoria Azarenka,19.0,-0.4988675723181525,1996.0,33.9,180.0,0,4.0,5.0,65.0,46.0,29.0,10.0,7.0,8.0,9.0,0.6304347826086957,1,0,1,0
2023-540-169,2023-540,Wimbledon,20230703,169,128,G,3,R64,82.0,206408,Nadia Podoroska,9.024390243902438,-0.1044058845101832,784.0,26.3,170.0,0,1.0,4.0,49.0,26.0,10.0,9.0,8.0,3.0,9.0,0.3846153846153846,0,0,1,0
2023-540-170,2023-540,Wimbledon,20230703,170,128,G,3,R64,83.0,202494,Elina Svitolina,9.024390243902438,0.2554362259826079,798.0,28.8,174.0,0,3.0,1.0,66.0,42.0,31.0,13.0,11.0,0.0,2.0,0.7380952380952381,1,0,1,0
2023-540-170,2023-540,Wimbledon,20230703,170,128,G,3,R64,83.0,210722,Elise Mertens,28.0,-0.5362932615069118,1424.0,27.6,179.0,0,4.0,2.0,52.0,27.0,19.0,10.0,10.0,1.0,5.0,0.7037037037037037,0,0,1,0
2023-540-171,2023-540,Wimbledon,20230703,171,128,G,3,R64,74.0,213550,Sofia Kenin,9.024390243902438,0.9558611815476,582.0,24.6,170.0,0,0.0,2.0,56.0,34.0,20.0,15.0,10.0,2.0,4.0,0.5882352941176471,1,0,1,0
2023-540-171,2023-540,Wimbledon,20230703,171,128,G,3,R64,74.0,216133,Xin Yu Wang,9.024390243902438,-0.1625445698751275,833.0,21.7,182.0,0,0.0,3.0,56.0,28.0,17.0,14.0,9.0,3.0,7.0,0.6071428571428571,0,0,1,0
2023-540-172,2023-540,Wimbledon,20230703,172,128,G,3,R64,63.0,202468,Jessica Pegula,4.0,-0.714382943261227,4995.0,29.3,170.0,0,5.0,1.0,53.0,34.0,23.0,11.0,9.0,3.0,5.0,0.6764705882352942,1,0,1,0
2023-540-172,2023-540,Wimbledon,20230703,172,128,G,3,R64,63.0,213710,Cristina Bucsa,9.024390243902438,-0.1210169374715958,790.0,25.5,174.55169772785294,0,0.0,2.0,52.0,33.0,18.0,8.0,8.0,4.0,9.0,0.5454545454545454,0,0,1,0
2023-540-173,2023-540,Wimbledon,20230703,173,128,G,3,R64,70.0,220714,Elisabetta Cocciaretto,9.024390243902438,-0.189064226587483,1100.0,22.4,174.55169772785294,0,1.0,5.0,61.0,38.0,25.0,13.0,8.0,4.0,5.0,0.6578947368421053,1,0,1,0
2023-540-173,2023-540,Wimbledon,20230703,173,128,G,3,R64,70.0,214119,Rebeka Masarova,9.024390243902438,-0.2206832552400717,887.0,23.9,186.0,0,1.0,6.0,47.0,25.0,15.0,7.0,8.0,0.0,5.0,0.6,0,0,1,0
2023-540-174,2023-540,Wimbledon,20230703,174,128,G,3,R64,86.0,201615,Lesia Tsurenko,9.024390243902438,0.0399208550395335,942.0,34.0,174.0,0,0.0,4.0,63.0,40.0,23.0,12.0,9.0,3.0,6.0,0.575,1,0,1,0
2023-540-174,2023-540,Wimbledon,20230703,174,128,G,3,R64,86.0,211701,Katerina Siniakova,9.024390243902438,-0.5030711555840865,1264.0,27.1,174.0,0,0.0,2.0,59.0,32.0,14.0,10.0,8.0,6.0,12.0,0.4375,0,0,1,0
2023-540-175,2023-540,Wimbledon,20230703,175,128,G,3,R64,101.0,202536,Ana Bogdan,9.024390243902438,-0.0004882770122929,972.0,30.6,171.0,0,3.0,1.0,60.0,34.0,30.0,13.0,12.0,0.0,2.0,0.8823529411764706,1,0,1,0
2023-540-175,2023-540,Wimbledon,20230703,175,128,G,3,R64,101.0,219917,Alycia Parks,9.024390243902438,-0.3452661524506665,1026.0,22.5,185.0,0,10.0,13.0,72.0,33.0,26.0,16.0,12.0,5.0,8.0,0.7878787878787878,0,0,1,0
2023-540-176,2023-540,Wimbledon,20230703,176,128,G,3,R64,95.0,214954,Marketa Vondrousova,9.024390243902438,-0.2025339372714252,1106.0,24.0,173.0,1,2.0,4.0,53.0,27.0,21.0,15.0,9.0,2.0,3.0,0.7777777777777778,1,0,1,0
2023-540-176,2023-540,Wimbledon,20230703,176,128,G,3,R64,95.0,206368,Veronika Kudermetova,12.0,-0.669181685198213,2600.0,26.1,175.0,0,2.0,4.0,85.0,57.0,33.0,9.0,9.0,8.0,12.0,0.5789473684210527,0,0,1,0
2023-540-177,2023-540,Wimbledon,20230703,177,128,G,3,R64,152.0,202499,Donna Vekic,20.0,-0.4853978616342104,1975.0,27.0,179.0,0,4.0,11.0,112.0,63.0,45.0,23.0,16.0,8.0,11.0,0.7142857142857143,1,0,1,0
2023-540-177,2023-540,Wimbledon,20230703,177,128,G,3,R64,152.0,201585,Sloane Stephens,9.024390243902438,-0.4449324702191423,1170.0,30.2,170.0,0,1.0,2.0,109.0,74.0,49.0,16.0,16.0,9.0,13.0,0.6621621621621622,0,0,1,0
2023-540-178,2023-540,Wimbledon,20230703,178,128,G,3,R64,65.0,213631,Marie Bouzkova,32.0,-0.3237613334269046,1258.0,24.9,180.0,0,0.0,2.0,50.0,30.0,22.0,14.0,8.0,3.0,3.0,0.7333333333333333,1,0,1,0
2023-540-178,2023-540,Wimbledon,20230703,178,128,G,3,R64,65.0,204426,Anett Kontaveit,9.024390243902438,-0.0961003580294769,779.0,27.5,174.0,0,1.0,2.0,43.0,26.0,15.0,6.0,7.0,4.0,8.0,0.5769230769230769,0,0,1,0
2023-540-179,2023-540,Wimbledon,20230703,179,128,G,3,R64,151.0,201614,Caroline Garcia,5.0,-0.7009132325772849,4845.0,29.7,177.0,0,6.0,7.0,111.0,69.0,52.0,17.0,16.0,5.0,7.0,0.7536231884057971,1,0,1,0
2023-540-179,2023-540,Wimbledon,20230703,179,128,G,3,R64,151.0,220367,Leylah Fernandez,9.024390243902438,0.0201770127004115,712.0,20.8,168.0,1,6.0,9.0,106.0,67.0,45.0,21.0,16.0,7.0,8.0,0.6716417910447762,0,0,1,0
2023-540-180,2023-540,Wimbledon,20230703,180,128,G,3,R64,45.0,202460,Ons Jabeur,6.0,-0.6874435218933427,3547.0,28.8,167.0,0,6.0,2.0,38.0,23.0,20.0,10.0,7.0,2.0,2.0,0.8695652173913043,1,0,1,0
2023-540-180,2023-540,Wimbledon,20230703,180,128,G,3,R64,45.0,222296,Zhuoxuan Bai,9.024390243902438,0.8175075548482181,371.0,20.6,174.55169772785294,0,0.0,4.0,44.0,26.0,12.0,5.0,7.0,3.0,8.0,0.4615384615384615,0,0,1,0
2023-540-181,2023-540,Wimbledon,20230703,181,128,G,3,R64,166.0,215370,Bianca Andreescu,9.024390243902438,-0.094776251799888,1027.0,23.0,170.0,0,0.0,7.0,105.0,61.0,44.0,21.0,15.0,6.0,10.0,0.7213114754098361,1,0,1,0
2023-540-181,2023-540,Wimbledon,20230703,181,128,G,3,R64,166.0,211843,Anhelina Kalinina,26.0,-0.5529043144683244,1527.0,26.3,179.0,0,1.0,3.0,113.0,60.0,44.0,20.0,16.0,8.0,13.0,0.7333333333333333,0,0,1,0
2023-540-183,2023-540,Wimbledon,20230703,183,128,G,3,R64,74.0,201520,Petra Kvitova,9.0,-0.6470343898415163,3101.0,33.3,183.0,1,5.0,6.0,61.0,35.0,29.0,8.0,8.0,4.0,6.0,0.8285714285714286,1,0,1,0
2023-540-183,2023-540,Wimbledon,20230703,183,128,G,3,R64,74.0,205925,Aliaksandra Sasnovich,9.024390243902438,-0.1957666757979527,868.0,29.2,174.0,0,2.0,6.0,47.0,22.0,12.0,6.0,8.0,2.0,8.0,0.5454545454545454,0,0,1,0
2023-540-184,2023-540,Wimbledon,20230703,184,128,G,3,R64,149.0,206242,Beatriz Haddad Maia,13.0,-0.5931555471057476,2560.0,27.0,185.0,1,4.0,4.0,85.0,59.0,41.0,17.0,14.0,7.0,9.0,0.6949152542372882,1,0,1,0
2023-540-184,2023-540,Wimbledon,20230703,184,128,G,3,R64,149.0,211713,Jaqueline Cristian,9.024390243902438,0.3357870189672516,541.0,25.0,180.0,0,8.0,3.0,98.0,58.0,41.0,16.0,14.0,8.0,12.0,0.7068965517241379,0,0,1,0
2023-540-185,2023-540,Wimbledon,20230703,185,128,G,3,R64,156.0,201514,Sorana Cirstea,9.024390243902438,-0.2698824906911359,1187.0,33.2,176.0,0,9.0,5.0,123.0,70.0,51.0,25.0,16.0,4.0,7.0,0.7285714285714285,1,0,1,0
2023-540-185,2023-540,Wimbledon,20230703,185,128,G,3,R64,156.0,211533,Jelena Ostapenko,17.0,-0.6276540527946813,2150.0,26.0,177.0,0,7.0,5.0,108.0,61.0,47.0,22.0,17.0,5.0,8.0,0.7704918032786885,0,0,1,0
2023-540-186,2023-540,Wimbledon,20230703,186,128,G,3,R64,103.0,211107,Katie Boulter,9.024390243902438,0.4305424648738559,733.0,26.9,180.0,0,4.0,2.0,73.0,46.0,32.0,14.0,12.0,0.0,2.0,0.6956521739130435,1,0,1,0
2023-540-186,2023-540,Wimbledon,20230703,186,128,G,3,R64,103.0,202600,Viktoriya Tomova,9.024390243902438,0.0533991186232368,680.0,28.3,170.0,0,3.0,2.0,83.0,52.0,31.0,15.0,12.0,10.0,15.0,0.5961538461538461,0,0,1,0
2023-540-187,2023-540,Wimbledon,20230703,187,128,G,3,R64,108.0,214981,Elena Rybakina,3.0,-0.7278526539451692,5090.0,24.0,184.0,0,4.0,4.0,85.0,50.0,39.0,19.0,11.0,6.0,6.0,0.78,1,0,1,0
2023-540-187,2023-540,Wimbledon,20230703,187,128,G,3,R64,108.0,201427,Alize Cornet,9.024390243902438,-0.1542390433944211,829.0,33.4,173.0,0,1.0,3.0,63.0,41.0,22.0,14.0,10.0,3.0,5.0,0.5365853658536586,0,0,1,0
2023-540-188,2023-540,Wimbledon,20230703,188,128,G,3,R64,36.0,216146,Marta Kostyuk,9.024390243902438,-0.2833522013750781,1200.0,21.0,175.0,0,1.0,2.0,20.0,13.0,10.0,3.0,4.0,0.0,1.0,0.7692307692307693,1,0,1,0
2023-540-188,2023-540,Wimbledon,20230703,188,128,G,3,R64,36.0,211651,Paula Badosa,9.024390243902438,-0.4781545761419676,1233.0,25.6,180.0,0,1.0,2.0,33.0,13.0,7.0,5.0,5.0,4.0,8.0,0.5384615384615384,0,0,1,0
2023-540-189,2023-540,Wimbledon,20230703,189,128,G,3,R64,80.0,201619,Madison Keys,25.0,-0.5258069936860369,2106.0,28.3,178.0,0,6.0,3.0,55.0,39.0,36.0,6.0,11.0,2.0,3.0,0.9230769230769232,1,0,1,0
2023-540-189,2023-540,Wimbledon,20230703,189,128,G,3,R64,80.0,203530,Viktorija Golubic,9.024390243902438,0.3856201778514895,511.0,30.7,169.0,0,0.0,2.0,68.0,45.0,30.0,9.0,10.0,3.0,6.0,0.6666666666666666,0,0,1,0
2023-540-190,2023-540,Wimbledon,20230703,190,128,G,3,R64,105.0,215713,Anastasia Potapova,22.0,-0.4584584402663261,1845.0,22.2,175.0,0,3.0,3.0,69.0,39.0,29.0,17.0,11.0,4.0,6.0,0.7435897435897436,1,0,1,0
2023-540-190,2023-540,Wimbledon,20230703,190,128,G,3,R64,105.0,215219,Kaja Juvan,9.024390243902438,1.2577004583256528,299.0,22.6,170.0,0,0.0,5.0,87.0,49.0,31.0,15.0,10.0,7.0,11.0,0.6326530612244898,0,0,1,0
2023-540-191,2023-540,Wimbledon,20230703,191,128,G,3,R64,60.0,259799,Mirra Andreeva,9.024390243902438,0.6056487037651039,651.0,16.1,174.55169772785294,0,4.0,0.0,30.0,20.0,15.0,9.0,6.0,0.0,0.0,0.75,1,0,1,0
2023-540-191,2023-540,Wimbledon,20230703,191,128,G,3,R64,60.0,206252,Barbora Krejcikova,10.0,-0.6774872116789192,2830.0,27.5,178.0,0,3.0,3.0,53.0,35.0,18.0,8.0,7.0,2.0,6.0,0.5142857142857142,0,0,1,0
2023-540-193,2023-540,Wimbledon,20230703,193,128,G,3,R64,169.0,206420,Ekaterina Alexandrova,21.0,-0.4719281509502682,1915.0,28.6,175.0,0,6.0,12.0,134.0,66.0,42.0,32.0,19.0,9.0,16.0,0.6363636363636364,1,0,1,0
2023-540-193,2023-540,Wimbledon,20230703,193,128,G,3,R64,169.0,201483,Madison Brengle,9.024390243902438,0.1779820158338315,624.0,33.2,168.0,0,1.0,8.0,128.0,96.0,60.0,11.0,20.0,8.0,15.0,0.625,0,0,1,0
2023-540-194,2023-540,Wimbledon,20230703,194,128,G,3,R64,119.0,215020,Anna Blinkova,9.024390243902438,-0.2294733586393095,1153.0,24.8,179.0,0,4.0,4.0,83.0,49.0,33.0,15.0,11.0,11.0,14.0,0.673469387755102,1,0,1,0
2023-540-194,2023-540,Wimbledon,20230703,194,128,G,3,R64,119.0,201593,Irina Camelia Begu,29.0,-0.5196822085454992,1342.0,32.8,181.0,0,3.0,6.0,87.0,57.0,35.0,8.0,10.0,9.0,14.0,0.6140350877192983,0,0,1,0
2023-540-195,2023-540,Wimbledon,20230703,195,128,G,3,R64,118.0,214544,Aryna Sabalenka,2.0,-0.7413223646291113,8066.0,25.1,182.0,0,9.0,6.0,72.0,45.0,38.0,9.0,14.0,0.0,3.0,0.8444444444444444,1,0,1,0
